paper_table,pair_id,pair_slug,dataset,method,method_dir,run_name,window,ratio_or_budget,budget_mode,coverage_tau,coverage_scale,score,protocol_version,query_sketch_mode,avg_budget,n_samples,status,timestamp,model_a,model_b,root,run_dir,log_path,per_sample_path
table1,6,llama32_abliterated_deepseek3b,tipsheets,B-ReKV,coverage,cov_t0.95_s0.90_w16_0712_1646,16,,coverage,0.95,0.9,0.464,query_sketch_v1,,0.3023937380000001,500,done,0712_1646,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.90_w16_0712_1646,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.90_w16_0712_1646/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.90_w16_0712_1646/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,B-ReKV,coverage_main,cov_t0.95_s0.75_w8_0713_1217,8,,coverage,0.95,0.75,0.434,query_sketch_bf16_v1,bf16,0.23719584399999974,500,done,0713_1217,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage_main/cov_t0.95_s0.75_w8_0713_1217,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage_main/cov_t0.95_s0.75_w8_0713_1217/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage_main/cov_t0.95_s0.75_w8_0713_1217/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.3_0712_1635,16,0.3,uniform,,,0.432,query_sketch_v1,,0.32497093200000027,500,done,0712_1635,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0712_1635,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0712_1635/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0712_1635/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.3_0713_1210,16,0.3,uniform,,,0.432,query_sketch_bf16_v1,bf16,0.32497093200000027,500,done,0713_1210,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1210,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1210/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1210/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.5_0712_1637,16,0.5,uniform,,,0.616,query_sketch_v1,,0.5177405059999988,500,done,0712_1637,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0712_1637,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0712_1637/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0712_1637/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.5_0713_1213,16,0.5,uniform,,,0.616,query_sketch_bf16_v1,bf16,0.5177405059999988,500,done,0713_1213,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1213,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1213/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1213/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.7_0712_1639,16,0.7,uniform,,,0.738,query_sketch_v1,,0.7104676719999985,500,done,0712_1639,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0712_1639,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0712_1639/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0712_1639/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w16_r0.7_0713_1215,16,0.7,uniform,,,0.738,query_sketch_bf16_v1,bf16,0.7104676719999985,500,done,0713_1215,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1215,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1215/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1215/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.3_0712_1628,8,0.3,uniform,,,0.45,query_sketch_v1,,0.32497093200000027,500,done,0712_1628,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0712_1628,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0712_1628/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0712_1628/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.3_0713_1204,8,0.3,uniform,,,0.45,query_sketch_bf16_v1,bf16,0.32497093200000027,500,done,0713_1204,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1204,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1204/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1204/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.5_0712_1630,8,0.5,uniform,,,0.614,query_sketch_v1,,0.5177405059999988,500,done,0712_1630,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0712_1630,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0712_1630/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0712_1630/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.5_0713_1206,8,0.5,uniform,,,0.614,query_sketch_bf16_v1,bf16,0.5177405059999988,500,done,0713_1206,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1206,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1206/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1206/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.7_0712_1633,8,0.7,uniform,,,0.75,query_sketch_v1,,0.7104676719999985,500,done,0712_1633,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0712_1633,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0712_1633/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0712_1633/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tipsheets,ReKV,mtc_receiver,recv_w8_r0.7_0713_1208,8,0.7,uniform,,,0.75,query_sketch_bf16_v1,bf16,0.7104676719999985,500,done,0713_1208,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1208,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1208/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1208/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,B-ReKV,coverage,cov_t0.95_s0.75_w8_0712_2152,8,,coverage,0.95,0.75,0.3155,query_sketch_bf16_v1,bf16,0.25255441666666656,300,done,0712_2152,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.75_w8_0712_2152,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.75_w8_0712_2152/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.75_w8_0712_2152/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,B-ReKV,coverage,cov_t0.95_s0.85_w8_0712_2227,8,,coverage,0.95,0.85,0.3228,query_sketch_bf16_v1,bf16,0.2803468266666668,300,done,0712_2227,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.85_w8_0712_2227,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.85_w8_0712_2227/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.85_w8_0712_2227/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,B-ReKV,coverage,cov_t0.95_s0.90_w16_0712_2304,16,,coverage,0.95,0.9,0.3207,query_sketch_bf16_v1,bf16,0.30457881333333353,300,done,0712_2304,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.90_w16_0712_2304,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.90_w16_0712_2304/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.90_w16_0712_2304/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.3_0712_1958,16,0.3,uniform,,,0.3203,query_sketch_v1,,0.32486507000000026,300,done,0712_1958,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0712_1958,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0712_1958/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0712_1958/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.3_0713_1449,16,0.3,uniform,,,0.3203,query_sketch_bf16_v1,bf16,0.32486507000000026,300,done,0713_1449,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0713_1449,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0713_1449/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0713_1449/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.5_0712_2033,16,0.5,uniform,,,0.3217,query_sketch_v1,,0.5178197766666677,300,done,0712_2033,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0712_2033,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0712_2033/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0712_2033/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.5_0713_1525,16,0.5,uniform,,,0.3217,query_sketch_bf16_v1,bf16,0.5178197766666677,300,done,0713_1525,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0713_1525,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0713_1525/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0713_1525/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.7_0712_2116,16,0.7,uniform,,,0.3265,query_sketch_bf16_v1,bf16,0.7108494633333327,300,done,0712_2116,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2116,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2116/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2116/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w16_r0.7_0712_2119,16,0.7,uniform,,,0.3265,query_sketch_bf16_v1,bf16,0.7108494633333327,300,done,0712_2119,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2119,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2119/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2119/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.3_0712_1810,8,0.3,uniform,,,0.3162,query_sketch_v1,,0.32486507000000026,300,done,0712_1810,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0712_1810,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0712_1810/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0712_1810/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.3_0713_1303,8,0.3,uniform,,,0.3162,query_sketch_bf16_v1,bf16,0.32486507000000026,300,done,0713_1303,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0713_1303,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0713_1303/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0713_1303/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.5_0712_1844,8,0.5,uniform,,,0.3194,query_sketch_v1,,0.5178197766666677,300,done,0712_1844,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0712_1844,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0712_1844/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0712_1844/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.5_0713_1339,8,0.5,uniform,,,0.3194,query_sketch_bf16_v1,bf16,0.5178197766666677,300,done,0713_1339,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0713_1339,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0713_1339/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0713_1339/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.7_0712_1919,8,0.7,uniform,,,0.3266,query_sketch_v1,,0.7108494633333327,300,done,0712_1919,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0712_1919,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0712_1919/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0712_1919/per_sample.jsonl
table1,6,llama32_abliterated_deepseek3b,tmath,ReKV,mtc_receiver,recv_w8_r0.7_0713_1414,8,0.7,uniform,,,0.3266,query_sketch_bf16_v1,bf16,0.7108494633333327,300,done,0713_1414,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0713_1414,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0713_1414/log.log,/home/xay/KVMergeComm/snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0713_1414/per_sample.jsonl
